Form,Measure,N,Mean,Std. dev.,25th pct.,Median,75th pct.,Minimum,Maximum
10-K,Negative proportion (%),411,2.556834784403226,0.4506660145505213,2.2676271498757217,2.5795853127913686,2.883237347275195,1.2768290772364093,3.6260367123933808
10-K,Uncertainty proportion (%),411,2.119550927418794,0.26176799821467583,1.947288390233898,2.1458385858755635,2.3071138200581203,1.4153782297395456,2.7948496899246367
10-K,Negative tf-idf,411,50.8427802536215,19.1058496240508,35.884433991104025,46.924951489566,63.52476718856548,17.02455493888519,108.47409105457199
10-K,Uncertainty tf-idf,411,8.338431657184843,3.018069983107962,6.070202665903047,7.9195928186336975,9.767141816292124,2.97628380516865,19.23843600112274
10-Q,Negative proportion (%),1271,2.1685009835166493,1.087599279619675,1.206936917543279,1.7494532958450486,3.330095462704585,0.3653693407466243,5.043797682961289
10-Q,Uncertainty proportion (%),1271,1.9376562985968024,0.6641942137519286,1.3893141748094204,1.7578125,2.611433572192328,0.6303328464908909,3.580240432568639
10-Q,Negative tf-idf,1271,22.926083253524094,22.883517295788952,4.5804173819652725,9.474981095049877,41.56062741266255,0.6602679791552455,89.31327072908014
10-Q,Uncertainty tf-idf,1271,3.8099005782073627,2.7226999318069067,1.606080527198542,2.7972249190540257,5.925163530462306,0.403890676554176,12.82176711926242
